# Pathway	Ext_86_JH277_Abundance
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	304028.9465692612
UNINTEGRATED|g__Eubacterium.s__Eubacterium_eligens	264214.7913601518
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae	263107.9330256659
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	260250.0531712404
UNINTEGRATED|g__Bacteroides.s__Bacteroides_salyersiae	258932.0835872687
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ventriosum	225129.5769703747
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_251	183054.7330861670
UNINTEGRATED|g__Paraprevotella.s__Paraprevotella_xylaniphila	179300.3526913938
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	169450.2100609834
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_38	162881.3759242833
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	158671.9260216259
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	148845.1418120262
UNINTEGRATED|g__Alistipes.s__Alistipes_onderdonkii	148115.9941070883
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110	143280.8408833082
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_95	142745.5658431084
UNINTEGRATED|g__Coprococcus.s__Coprococcus_catus	127175.7323653274
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	125677.3452769958
UNINTEGRATED|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	117944.0806774085
UNINTEGRATED|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	108044.4612808073
UNINTEGRATED|g__Roseburia.s__Roseburia_sp_CAG_471	106637.6834498213
UNINTEGRATED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	88454.7981080159
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	85385.2235441705
UNINTEGRATED|g__Bacteroides.s__Bacteroides_coprocola	84413.4792385798
UNINTEGRATED|g__Odoribacter.s__Odoribacter_splanchnicus	73385.1611201580
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	73193.7936106796
UNINTEGRATED|g__Holdemania.s__Holdemania_filiformis	64377.3963652949
UNINTEGRATED|g__Intestinimonas.s__Intestinimonas_butyriciproducens	60663.0902687140
UNINTEGRATED|g__Alistipes.s__Alistipes_finegoldii	58550.8450730161
UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus	52562.5873873520
UNINTEGRATED|g__Enterococcus.s__Enterococcus_faecium	50028.8755813320
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	47413.0784108777
UNINTEGRATED|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	45364.1510934549
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	44815.5636016234
UNINTEGRATED|g__Asaccharobacter.s__Asaccharobacter_celatus	42439.4284278035
UNINTEGRATED|g__Roseburia.s__Roseburia_sp_CAG_182	41197.8631189575
UNINTEGRATED|g__Roseburia.s__Roseburia_sp_CAG_309	37057.3264191082
UNINTEGRATED|g__Bilophila.s__Bilophila_wadsworthia	35022.0715191098
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_CAG_241	33795.8791995129
UNINTEGRATED|g__Erysipelatoclostridium.s__Clostridium_innocuum	32896.4349384575
UNINTEGRATED|g__Bacteroides.s__Bacteroides_clarus	32321.6292778675
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_253	31017.1985729533
UNINTEGRATED|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	28367.2642554558
UNINTEGRATED|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250	28141.3978843458
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_virosa	26022.3692794373
UNINTEGRATED|g__Coprobacillus.s__Coprobacillus_cateniformis	22442.6176359417
UNINTEGRATED|g__Alistipes.s__Alistipes_shahii	21133.4993437106
UNINTEGRATED|g__Oscillibacter.s__Oscillibacter_sp_57_20	20374.0872931046
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	19239.6388691443
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_saccharolyticum	15363.9683085606
UNINTEGRATED|g__Intestinibacter.s__Intestinibacter_bartlettii	14066.2080735554
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	13894.4230219396
UNINTEGRATED|g__Dorea.s__Dorea_sp_CAG_317	13409.7455918558
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	11580.5012696771
UNINTEGRATED|g__Butyricimonas.s__Butyricimonas_synergistica	11541.4133251041
UNINTEGRATED|g__Desulfovibrionaceae_unclassified.s__Desulfovibrionaceae_bacterium	11356.3926083111
UNINTEGRATED|g__Lachnoclostridium.s__Clostridium_lavalense	10157.7596995059
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	10016.7284613155
UNINTEGRATED|g__Eggerthella.s__Eggerthella_lenta	8874.2099400926
UNINTEGRATED|g__Parasutterella.s__Parasutterella_excrementihominis	5217.7135908737
UNINTEGRATED|g__Victivallis.s__Victivallis_vadensis	4769.1878642383
UNINTEGRATED|g__Clostridium.s__Clostridium_disporicum	4678.9078683898
UNINTEGRATED|g__Gordonibacter.s__Gordonibacter_pamelaeae	4392.0547146093
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_CAG_180	3810.8454339754
UNINTEGRATED|g__Clostridium.s__Clostridium_sp_CAG_167	3531.0129043473
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_145	3480.9920491650
UNINTEGRATED|g__Candidatus_Gastranaerophilales_unclassified.s__Candidatus_Gastranaerophilales_bacterium	3433.2092302198
UNINTEGRATED|g__Sutterella.s__Sutterella_parvirubra	3419.2579061696
UNINTEGRATED|g__Coprobacter.s__Coprobacter_fastidiosus	2692.4331961109
UNINTEGRATED|g__Dielma.s__Dielma_fastidiosa	1844.3845030847
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_144	299.9863289771
PWY-7238: sucrose biosynthesis II	44440.8405349340
PWY-7238: sucrose biosynthesis II|unclassified	15840.2225164859
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_obeum	4465.7221308126
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Ruminococcus_torques	3862.9216643037
PWY-7238: sucrose biosynthesis II|g__Blautia.s__Blautia_wexlerae	2310.3144014940
PWY-7238: sucrose biosynthesis II|g__Coprococcus.s__Coprococcus_eutactus	1261.6746535367
PWY-7238: sucrose biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1246.0803644933
PWY-7238: sucrose biosynthesis II|g__Ruminococcus.s__Ruminococcus_bromii	1151.8767410756
PWY-7238: sucrose biosynthesis II|g__Collinsella.s__Collinsella_aerofaciens	1006.0688143162
PWY-7238: sucrose biosynthesis II|g__Holdemanella.s__Holdemanella_biformis	983.5127975407
PWY-7238: sucrose biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	960.0167217387
PWY-7238: sucrose biosynthesis II|g__Ruminococcus.s__Ruminococcus_lactaris	892.7203738455
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_hallii	801.3674921290
PWY-7238: sucrose biosynthesis II|g__Gemmiger.s__Gemmiger_formicilis	754.8435304725
PWY-7238: sucrose biosynthesis II|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	606.1770199267
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_sp_CAG_251	592.3364434558
PWY-7238: sucrose biosynthesis II|g__Dorea.s__Dorea_longicatena	584.8054135727
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_ramulus	571.8511734345
PWY-7238: sucrose biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	550.5720617347
PWY-7238: sucrose biosynthesis II|g__Coprococcus.s__Coprococcus_comes	483.5805909595
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_sp_CAG_471	467.2707794668
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_sp_CAG_38	262.5944004884
PWY-7238: sucrose biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110	251.0029953668
PWY-7238: sucrose biosynthesis II|g__Coprococcus.s__Coprococcus_catus	226.7940695141
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_inulinivorans	225.7818925543
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_hominis	224.5330622174
PWY-7238: sucrose biosynthesis II|g__Dorea.s__Dorea_formicigenerans	185.2392058392
PWY-7238: sucrose biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_95	179.4753912500
PWY-7238: sucrose biosynthesis II|g__Parabacteroides.s__Parabacteroides_merdae	145.7203673342
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_ventriosum	92.5712164713
PWY-7238: sucrose biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_longum	92.0194612221
PWY-7238: sucrose biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	83.0561730452
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_eligens	79.2835697060
PWY-7238: sucrose biosynthesis II|g__Clostridium.s__Clostridium_sp_CAG_253	77.8659496676
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_sp_CAG_309	76.4020638711
PWY-7238: sucrose biosynthesis II|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	67.1506779986
PWY-7238: sucrose biosynthesis II|g__Roseburia.s__Roseburia_sp_CAG_182	61.8966115514
PWY-7238: sucrose biosynthesis II|g__Escherichia.s__Escherichia_coli	58.6378962800
PWY-7238: sucrose biosynthesis II|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	55.9723971740
PWY-7238: sucrose biosynthesis II|g__Dorea.s__Dorea_sp_CAG_317	50.6142702930
PWY-7238: sucrose biosynthesis II|g__Agathobaculum.s__Agathobaculum_butyriciproducens	48.3188243750
PWY-7238: sucrose biosynthesis II|g__Oscillibacter.s__Oscillibacter_sp_CAG_241	44.1131195848
PWY-7238: sucrose biosynthesis II|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	26.0148680138
PWY-7238: sucrose biosynthesis II|g__Intestinibacter.s__Intestinibacter_bartlettii	19.3772372118
PWY-7238: sucrose biosynthesis II|g__Flavonifractor.s__Flavonifractor_plautii	18.3044854337
PWY-7238: sucrose biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	11.8197488303
PWY-7238: sucrose biosynthesis II|g__Bifidobacterium.s__Bifidobacterium_adolescentis	11.7311793928
PWY-7238: sucrose biosynthesis II|g__Coprobacillus.s__Coprobacillus_cateniformis	10.2406684654
PWY-7238: sucrose biosynthesis II|g__Clostridium.s__Clostridium_sp_CAG_167	10.1388238964
PWY-7238: sucrose biosynthesis II|g__Lachnoclostridium.s__Clostridium_saccharolyticum	7.2409479676
PWY-7238: sucrose biosynthesis II|g__Clostridium.s__Clostridium_disporicum	6.8664289826
PWY-7238: sucrose biosynthesis II|g__Eubacterium.s__Eubacterium_sp_CAG_180	5.6638347493
PWY-7238: sucrose biosynthesis II|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250	5.1061036134
PWY-7238: sucrose biosynthesis II|g__Dielma.s__Dielma_fastidiosa	4.4994870695
PWY-7238: sucrose biosynthesis II|g__Intestinimonas.s__Intestinimonas_butyriciproducens	3.8392798041
PWY-7238: sucrose biosynthesis II|g__Lachnoclostridium.s__Clostridium_lavalense	2.4584974133
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	39298.7353403727
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|unclassified	13380.4537387838
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Blautia.s__Ruminococcus_torques	2976.1205223855
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Blautia.s__Blautia_obeum	2438.2355781061
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Blautia.s__Blautia_wexlerae	1614.9128807156
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	1304.0108037215
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Ruminococcus.s__Ruminococcus_bromii	1133.9225471430
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1067.3474204778
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Holdemanella.s__Holdemanella_biformis	1045.0107801406
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Anaerostipes.s__Anaerostipes_hadrus	760.0929611088
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Prevotella.s__Prevotella_copri	752.6281477631
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Ruminococcus.s__Ruminococcus_lactaris	730.5152449790
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_hallii	590.4995831545
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Gemmiger.s__Gemmiger_formicilis	587.6979230247
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	504.7536409923
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Coprococcus.s__Coprococcus_eutactus	479.8671628697
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Coprococcus.s__Coprococcus_comes	462.6428865417
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_ramulus	420.9834884944
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Dorea.s__Dorea_longicatena	370.0769389723
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Collinsella.s__Collinsella_aerofaciens	366.8515749959
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Roseburia.s__Roseburia_hominis	348.6794570790
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_sp_CAG_251	339.6576620162
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_uniformis	305.1357736784
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_vulgatus	266.6451050232
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Dorea.s__Dorea_formicigenerans	259.0055129643
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Roseburia.s__Roseburia_sp_CAG_471	241.0955504193
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_sp_CAG_38	228.1071095395
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_dorei	225.7362626045
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Paraprevotella.s__Paraprevotella_xylaniphila	165.8623584646
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110	165.7767162139
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_95	142.8716912319
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_salyersiae	142.8050686503
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Roseburia.s__Roseburia_inulinivorans	130.9737219464
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	109.5410618746
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_caccae	93.1364321227
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_stercoris	91.6731481315
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Roseburia.s__Roseburia_sp_CAG_309	82.8695536171
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_ventriosum	68.8320464953
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Eubacterium.s__Eubacterium_eligens	60.3532932356
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Agathobaculum.s__Agathobaculum_butyriciproducens	55.1290355649
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	52.9980556223
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Escherichia.s__Escherichia_coli	51.7917421822
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_cellulosilyticus	51.5997330946
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bifidobacterium.s__Bifidobacterium_longum	46.5729527791
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Oscillibacter.s__Oscillibacter_sp_CAG_241	45.7887580208
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Holdemania.s__Holdemania_filiformis	43.9018866039
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Odoribacter.s__Odoribacter_splanchnicus	42.9021747226
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Dorea.s__Dorea_sp_CAG_317	39.8887901570
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	37.5585781849
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Clostridium.s__Clostridium_sp_CAG_253	35.3927581836
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Butyricimonas.s__Butyricimonas_virosa	34.8513054341
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_ovatus	33.9077665976
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	28.0385745134
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_massiliensis	27.4182149462
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_coprocola	21.2260343122
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	20.2489494839
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Flavonifractor.s__Flavonifractor_plautii	18.3313122672
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_clarus	14.8380653446
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Coprobacillus.s__Coprobacillus_cateniformis	13.7765983283
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Clostridium.s__Clostridium_disporicum	13.3437134139
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Coprococcus.s__Coprococcus_catus	11.5541833293
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_xylanisolvens	11.3633703007
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Intestinibacter.s__Intestinibacter_bartlettii	8.9335721151
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	8.1370340042
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bifidobacterium.s__Bifidobacterium_adolescentis	7.6934474131
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Clostridium.s__Clostridium_sp_CAG_167	7.6093095146
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Erysipelatoclostridium.s__Clostridium_innocuum	6.0399248992
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250	5.4923793237
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Dielma.s__Dielma_fastidiosa	5.3465965606
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnoclostridium.s__Clostridium_saccharolyticum	4.0192538239
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Intestinimonas.s__Intestinimonas_butyriciproducens	3.9158100832
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Bacteroides.s__Bacteroides_fragilis	3.8841502670
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)|g__Lachnoclostridium.s__Clostridium_lavalense	2.5859282405
PWY-1042: glycolysis IV	39056.3981766203
PWY-1042: glycolysis IV|unclassified	9722.6567930996
PWY-1042: glycolysis IV|g__Blautia.s__Ruminococcus_torques	2280.0184571359
PWY-1042: glycolysis IV|g__Blautia.s__Blautia_wexlerae	1832.5753549934
PWY-1042: glycolysis IV|g__Blautia.s__Blautia_obeum	1823.5867782002
PWY-1042: glycolysis IV|g__Holdemanella.s__Holdemanella_biformis	1349.7906462243
PWY-1042: glycolysis IV|g__Ruminococcus.s__Ruminococcus_bromii	1179.5213346930
PWY-1042: glycolysis IV|g__Akkermansia.s__Akkermansia_muciniphila	1057.1450853348
PWY-1042: glycolysis IV|g__Prevotella.s__Prevotella_copri	1001.9036497219
PWY-1042: glycolysis IV|g__Ruminococcus.s__Ruminococcus_lactaris	871.3718132709
PWY-1042: glycolysis IV|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	865.3559454987
PWY-1042: glycolysis IV|g__Parabacteroides.s__Parabacteroides_distasonis	769.1417207006
PWY-1042: glycolysis IV|g__Eubacterium.s__Eubacterium_hallii	738.9837677240
PWY-1042: glycolysis IV|g__Anaerostipes.s__Anaerostipes_hadrus	696.4139391540
PWY-1042: glycolysis IV|g__Gemmiger.s__Gemmiger_formicilis	659.3992938734
PWY-1042: glycolysis IV|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	629.5841899852
PWY-1042: glycolysis IV|g__Bacteroides.s__Bacteroides_vulgatus	617.4372037544
PWY-1042: glycolysis IV|g__Bacteroides.s__Bacteroides_dorei	539.8252866985
PWY-1042: glycolysis IV|g__Coprococcus.s__Coprococcus_comes	537.7371055842
PWY-1042: glycolysis IV|g__Dorea.s__Dorea_longicatena	526.7309793655
PWY-1042: glycolysis IV|g__Roseburia.s__Roseburia_sp_CAG_471	525.5263020803
PWY-1042: glycolysis IV|g__Bacteroides.s__Bacteroides_uniformis	519.4855489803
PWY-1042: glycolysis IV|g__Parabacteroides.s__Parabacteroides_merdae	444.0576676730
PWY-1042: glycolysis IV|g__Collinsella.s__Collinsella_aerofaciens	404.3021693577
PWY-1042: glycolysis IV|g__Eubacterium.s__Eubacterium_ramulus	322.6524824716
PWY-1042: glycolysis IV|g__Dorea.s__Dorea_formicigenerans	272.2139391339
PWY-1042: glycolysis IV|g__Bacteroides.s__Bacteroides_salyersiae	262.4671334909
PWY-1042: glycolysis IV|g__Bacteroides.s__Bacteroides_caccae	258.9414410025
PWY-1042: glycolysis IV|g__Bacteroides.s__Bacteroides_thetaiotaomicron	243.4477171869
PWY-1042: glycolysis IV|g__Paraprevotella.s__Paraprevotella_xylaniphila	216.8717523481
PWY-1042: glycolysis IV|g__Bacteroides.s__Bacteroides_stercoris	214.2134720172
PWY-1042: glycolysis IV|g__Alistipes.s__Alistipes_onderdonkii	213.4271053704
